"","t","y","seq","sign"
"5687",11,1.84020080052366,474,0
"5688",12,1.76609402568986,474,0
"5689",1,0,475,1
"5690",2,-0.442686866492598,475,1
"5691",3,1.2872310145211,475,1
"5692",4,0.25443085690938,475,1
"5693",5,-0.123650013316357,475,1
"5694",6,0.373033415051045,475,1
"5695",7,-1.91218019864455,475,1
"5696",8,-1.34028636873364,475,1
"5697",9,-1.08395432030047,475,1
"5698",10,-2.03813962770585,475,1
"5699",11,-3.27462088475094,475,1
"5700",12,-4.09575196602449,475,1
"5701",1,0,476,1
"5702",2,0.439635840161936,476,1
"5703",3,0.111871681588811,476,1
"5704",4,0.176333047319956,476,1
"5705",5,0.584547632724339,476,1
"5706",6,-0.167202068792444,476,1
"5707",7,-3.01881886497638,476,1
"5708",8,-2.50179065114716,476,1
"5709",9,-2.24983385979913,476,1
"5710",10,-1.58269180986583,476,1
"5711",11,-3.66904141732128,476,1
"5712",12,-4.06095098942764,476,1
"5713",1,0,477,0
"5714",2,0.581339317674101,477,0
"5715",3,1.33871313721673,477,0
"5716",4,2.72812199612015,477,0
"5717",5,2.38887557498821,477,0
"5718",6,3.11321447859572,477,0
"5719",7,2.02980133339427,477,0
"5720",8,2.11135142291997,477,0
"5721",9,1.44150353200824,477,0
"5722",10,1.05929928060726,477,0
"5723",11,1.59139171503111,477,0
"5724",12,0.780941303149437,477,0
"5725",1,0,478,1
"5726",2,-1.42643900882451,478,1
"5727",3,-1.41661134632924,478,1
"5728",4,-2.84113239689357,478,1
"5729",5,-4.02944585258341,478,1
"5730",6,-4.99059375726851,478,1
"5731",7,-5.39754018160503,478,1
"5732",8,-6.45812230640062,478,1
"5733",9,-6.68142352556175,478,1
"5734",10,-6.06884870416203,478,1
"5735",11,-6.99168866008482,478,1
"5736",12,-6.74066278810025,478,1
"5737",1,0,479,1
"5738",2,-0.104965255888842,479,1
"5739",3,0.266710881369187,479,1
"5740",4,0.0447430344325079,479,1
"5741",5,0.166152790709283,479,1
"5742",6,-0.21171362693905,479,1
"5743",7,-2.51259379938195,479,1
"5744",8,-2.53580850836203,479,1
"5745",9,-2.03943648281567,479,1
"5746",10,-2.17431800443492,479,1
"5747",11,-2.61247234848248,479,1
"5748",12,-3.51824972532006,479,1
"5749",1,0,480,1
"5750",2,0.702655476407994,480,1
"5751",3,0.849781276038911,480,1
"5752",4,-0.312354813167021,480,1
"5753",5,-1.25480659875546,480,1
"5754",6,-0.192259029560331,480,1
"5755",7,-1.1659944465214,480,1
"5756",8,-1.19720078213375,480,1
"5757",9,-1.64810462428542,480,1
"5758",10,-2.44126588980814,480,1
"5759",11,-3.92152159713322,480,1
"5760",12,-4.22363416048996,480,1
"5761",1,0,481,0
"5762",2,0.180337319208737,481,0
"5763",3,-0.201714014128216,481,0
"5764",4,0.65755679351766,481,0
"5765",5,1.43281177230203,481,0
"5766",6,3.25809401132392,481,0
"5767",7,4.26308199418498,481,0
"5768",8,2.96325990505256,481,0
"5769",9,3.03014446711271,481,0
"5770",10,1.56221696322276,481,0
"5771",11,1.11904342355413,481,0
"5772",12,0.565409968527539,481,0
"5773",1,0,482,1
"5774",2,1.51057221582863,482,1
"5775",3,0.572338943704902,482,1
"5776",4,-0.510524537947581,482,1
"5777",5,0.9941987990211,482,1
"5778",6,1.58558320706249,482,1
"5779",7,2.49527786158871,482,1
"5780",8,1.0257420377973,482,1
"5781",9,2.17131797106295,482,1
"5782",10,2.99977988258111,482,1
"5783",11,2.5481712122233,482,1
"5784",12,1.95040495351684,482,1
"5785",1,0,483,1
"5786",2,1.21496723219511,483,1
"5787",3,1.45639964615369,483,1
"5788",4,3.33881130132032,483,1
"5789",5,3.23509839570669,483,1
"5790",6,3.72216995709897,483,1
"5791",7,3.26490257360254,483,1
"5792",8,2.75423812654818,483,1
"5793",9,3.50534251549606,483,1
"5794",10,4.02337850212478,483,1
"5795",11,4.29281426163479,483,1
"5796",12,4.65345759660589,483,1
"5797",1,0,484,1
"5798",2,0.844718682061099,484,1
"5799",3,1.61937812561681,484,1
"5800",4,1.49727312885761,484,1
"5801",5,0.0524638765579553,484,1
"5802",6,-2.15953989473004,484,1
"5803",7,-1.98295464474359,484,1
"5804",8,-3.04452528281852,484,1
"5805",9,-4.28929205842296,484,1
"5806",10,-3.74743943889487,484,1
"5807",11,-3.65807032907263,484,1
"5808",12,-3.97991340156414,484,1
"5809",1,0,485,1
"5810",2,-1.03542358492494,485,1
"5811",3,-0.801731688176344,485,1
"5812",4,-0.284721784831459,485,1
"5813",5,0.209870771914226,485,1
"5814",6,0.64601754480823,485,1
"5815",7,-0.703860577524005,485,1
"5816",8,-0.815788490258312,485,1
"5817",9,-1.78788170680117,485,1
"5818",10,-2.55171767611922,485,1
"5819",11,-1.5341805233337,485,1
"5820",12,-1.40543032005467,485,1
"5821",1,0,486,0
"5822",2,-0.572696907442922,486,0
"5823",3,-1.74253768283403,486,0
"5824",4,-1.24045193867713,486,0
"5825",5,-0.500957175381977,486,0
"5826",6,0.00319546300585183,486,0
"5827",7,-0.493976196040491,486,0
"5828",8,-0.661889547378858,486,0
"5829",9,-2.0774364520119,486,0
"5830",10,-2.45409510213491,486,0
"5831",11,-1.77130056543862,486,0
"5832",12,-1.38077502914069,486,0
"5833",1,0,487,0
"5834",2,1.46321845317136,487,0
"5835",3,2.94540050441213,487,0
"5836",4,1.11344556005997,487,0
"5837",5,0.891673499164579,487,0
"5838",6,1.46137639402992,487,0
"5839",7,0.873927771283191,487,0
"5840",8,0.627475276719826,487,0
"5841",9,1.44098162190769,487,0
"5842",10,1.07259558622123,487,0
"5843",11,-0.0916349894897388,487,0
"5844",12,-0.0637041469141392,487,0
"5845",1,0,488,1
"5846",2,-1.50769452286763,488,1
"5847",3,-1.60057988654554,488,1
"5848",4,-1.43793914661761,488,1
"5849",5,-1.28141642686417,488,1
"5850",6,-2.42043705480436,488,1
"5851",7,-2.21065446696158,488,1
"5852",8,-2.79845340495353,488,1
"5853",9,-1.72333841158492,488,1
"5854",10,-2.94951401186974,488,1
"5855",11,-2.72508519418462,488,1
"5856",12,-3.14035558872048,488,1
"5857",1,0,489,0
"5858",2,2.07828434443637,489,0
"5859",3,1.81622029110666,489,0
"5860",4,1.25456274024651,489,0
"5861",5,1.66806062666907,489,0
"5862",6,1.63232719546041,489,0
"5863",7,2.28899239021174,489,0
"5864",8,2.32273542381993,489,0
"5865",9,2.11119507593127,489,0
"5866",10,1.83496790668647,489,0
"5867",11,-0.966929893673046,489,0
"5868",12,-0.589984341139904,489,0
"5869",1,0,490,0
"5870",2,-0.530273679313504,490,0
"5871",3,-0.0759641137042769,490,0
"5872",4,-0.644908659237116,490,0
"5873",5,-0.997343006005411,490,0
"5874",6,-1.51243166002204,490,0
"5875",7,-0.466582785080897,490,0
"5876",8,0.299136146218725,490,0
"5877",9,1.06066989389968,490,0
"5878",10,0.0380599946425306,490,0
"5879",11,-0.830936539980728,490,0
"5880",12,-1.31048647018345,490,0
"5881",1,0,491,1
"5882",2,1.21379490707609,491,1
"5883",3,2.42719643910977,491,1
"5884",4,2.17983485946493,491,1
"5885",5,1.03719909366111,491,1
"5886",6,1.52724959024434,491,1
"5887",7,2.11809741546875,491,1
"5888",8,2.92703936122747,491,1
"5889",9,3.35608562176572,491,1
"5890",10,2.97726034494517,491,1
"5891",11,3.52804428444063,491,1
"5892",12,2.66875126919822,491,1
"5893",1,0,492,0
"5894",2,1.38882583194571,492,0
"5895",3,2.29798150797647,492,0
"5896",4,2.44586663351616,492,0
"5897",5,1.77920554280501,492,0
"5898",6,1.57655384122002,492,0
"5899",7,0.780612061942787,492,0
"5900",8,1.29719236375175,492,0
"5901",9,2.24847788528166,492,0
"5902",10,3.30684110304884,492,0
"5903",11,2.40324283526293,492,0
"5904",12,1.80515072742989,492,0
"5905",1,0,493,0
"5906",2,0.629214329033898,493,0
"5907",3,1.08262938996313,493,0
"5908",4,2.16881657994992,493,0
"5909",5,2.15548146578453,493,0
"5910",6,-0.0914225057835845,493,0
"5911",7,-0.334330209193207,493,0
"5912",8,-0.896186862633404,493,0
"5913",9,-0.68827456833458,493,0
"5914",10,-0.591772004899309,493,0
"5915",11,0.504685364426562,493,0
"5916",12,1.16755695658656,493,0
"5917",1,0,494,0
"5918",2,-0.216626266674738,494,0
"5919",3,-1.51133345004854,494,0
"5920",4,-1.55836152718485,494,0
"5921",5,-3.08030606121053,494,0
"5922",6,-1.25488759515913,494,0
"5923",7,-2.12749709327416,494,0
"5924",8,-1.51256971158402,494,0
"5925",9,-0.0946250251252629,494,0
"5926",10,0.320056511439854,494,0
"5927",11,0.300403598575598,494,0
"5928",12,0.634917666383615,494,0
"5929",1,0,495,1
"5930",2,-2.63936361673961,495,1
"5931",3,-2.47356554600986,495,1
"5932",4,-0.786731641132044,495,1
"5933",5,-1.85267388356658,495,1
"5934",6,-2.4866621945803,495,1
"5935",7,-1.37416827567567,495,1
"5936",8,-1.17855015395292,495,1
"5937",9,-0.045860053801702,495,1
"5938",10,-0.0828008669794409,495,1
"5939",11,0.452359114231977,495,1
"5940",12,0.20857472277574,495,1
"5941",1,0,496,1
"5942",2,1.2265910375821,496,1
"5943",3,1.55493140135317,496,1
"5944",4,2.56877331510409,496,1
"5945",5,3.56415568625737,496,1
"5946",6,2.83631968616642,496,1
"5947",7,3.18771075712235,496,1
"5948",8,3.09389363368691,496,1
"5949",9,3.70739436145441,496,1
"5950",10,4.80254345511345,496,1
"5951",11,4.51127964059183,496,1
"5952",12,3.78785709611743,496,1
"5953",1,0,497,1
"5954",2,0.185707501413414,497,1
"5955",3,-1.07890686344382,497,1
"5956",4,-1.83515714880713,497,1
"5957",5,-2.05135506405575,497,1
"5958",6,-1.60228113191322,497,1
"5959",7,-2.9693075964301,497,1
"5960",8,-3.58513157610624,497,1
"5961",9,-3.81005086078867,497,1
"5962",10,-2.58746216699952,497,1
"5963",11,-1.76575129206528,497,1
"5964",12,-2.6038437913169,497,1
"5965",1,0,498,0
"5966",2,1.05916701553961,498,0
"5967",3,-0.462209007657578,498,0
"5968",4,-3.27929166981203,498,0
"5969",5,-2.8084309461093,498,0
"5970",6,-1.00498322958047,498,0
"5971",7,1.00187561027927,498,0
"5972",8,-1.80535724378471,498,0
"5973",9,-2.4022380876185,498,0
"5974",10,-1.89737837043453,498,0
"5975",11,-1.62394042507194,498,0
"5976",12,-1.1818796341305,498,0
"5977",1,0,499,0
"5978",2,0.724750124407085,499,0
"5979",3,-0.220467062798449,499,0
"5980",4,-0.758825488732065,499,0
"5981",5,-0.145265209945053,499,0
"5982",6,0.0515789045835251,499,0
"5983",7,0.0243252752815525,499,0
"5984",8,0.583826394414469,499,0
"5985",9,0.448234159717544,499,0
"5986",10,-0.897791248607495,499,0
"5987",11,-0.949814712862549,499,0
"5988",12,-2.15050918908599,499,0
"5989",1,0,500,1
"5990",2,-0.547503984046957,500,1
"5991",3,0.187954471473973,500,1
"5992",4,0.628479549609629,500,1
"5993",5,2.25924757784426,500,1
"5994",6,2.71374454799264,500,1
"5995",7,3.00288220156455,500,1
"5996",8,3.23822589383291,500,1
"5997",9,4.39892098187782,500,1
"5998",10,5.35627875737301,500,1
"5999",11,7.56057598039475,500,1
"6000",12,8.1128231701067,500,1
"6001",1,0,501,0
"6002",2,0.265855176269007,501,0
"6003",3,0.179493067177246,501,0
"6004",4,1.189192461649,501,0
"6005",5,0.663831691564116,501,0
"6006",6,1.55679796379685,501,0
"6007",7,1.34185690243255,501,0
"6008",8,1.26546292632555,501,0
"6009",9,-0.027752548996427,501,0
"6010",10,-0.941993986449217,501,0
"6011",11,-0.518063567581946,501,0
"6012",12,-1.11804822297157,501,0
"6013",1,0,502,1
"6014",2,-1.54794227427625,502,1
"6015",3,-0.35997971854261,502,1
"6016",4,0.764769177339149,502,1
"6017",5,0.244662599255074,502,1
"6018",6,-0.393108988066289,502,1
"6019",7,-0.586159925634383,502,1
"6020",8,-1.74022566364663,502,1
"6021",9,-2.44818831964248,502,1
"6022",10,-3.73693146364477,502,1
"6023",11,-5.28716498942129,502,1
"6024",12,-3.89483583263624,502,1
"6025",1,0,503,1
"6026",2,-0.444133743293379,503,1
"6027",3,0.113706474303958,503,1
"6028",4,0.372092160627553,503,1
"6029",5,-0.351827858122246,503,1
"6030",6,-0.351794256782423,503,1
"6031",7,0.0651665310936962,503,1
"6032",8,1.10607206881647,503,1
"6033",9,1.52766600532727,503,1
"6034",10,3.04892089822313,503,1
"6035",11,2.82827604454242,503,1
"6036",12,2.84255976758807,503,1
"6037",1,0,504,1
"6038",2,-0.468603978634253,504,1
"6039",3,0.966582415942623,504,1
"6040",4,0.0262575111506108,504,1
"6041",5,1.70417251489196,504,1
"6042",6,1.96523560396331,504,1
"6043",7,-0.112279359085735,504,1
"6044",8,-0.992693946240624,504,1
"6045",9,-1.3739672957987,504,1
"6046",10,-3.05655111245825,504,1
"6047",11,-3.02517613096758,504,1
"6048",12,-2.63051939906058,504,1
"6049",1,0,505,1
"6050",2,1.14920013074333,505,1
"6051",3,2.94498704794416,505,1
"6052",4,1.58434201742004,505,1
"6053",5,1.67708964854411,505,1
"6054",6,1.59354519248301,505,1
"6055",7,0.500623633200782,505,1
"6056",8,1.07846436959676,505,1
"6057",9,2.26447077015314,505,1
"6058",10,3.43393922865563,505,1
"6059",11,4.36240950938489,505,1
"6060",12,3.99569533569191,505,1
"6061",1,0,506,1
"6062",2,-0.124549392009307,506,1
"6063",3,-1.11972284716242,506,1
"6064",4,-1.57448478102688,506,1
"6065",5,-0.651363247852981,506,1
"6066",6,-1.91311133805582,506,1
"6067",7,-1.53338795652371,506,1
"6068",8,-1.93667703314946,506,1
"6069",9,-1.65697565802794,506,1
"6070",10,-2.43075046765238,506,1
"6071",11,-2.47436704883347,506,1
"6072",12,-3.14223708347227,506,1
"6073",1,0,507,0
"6074",2,2.48828933164028,507,0
"6075",3,0.475653023395644,507,0
"6076",4,-0.632980921712569,507,0
"6077",5,-0.0133895526112459,507,0
"6078",6,0.385106283834573,507,0
"6079",7,1.34095313779675,507,0
"6080",8,0.50589656858116,507,0
"6081",9,1.29239352965145,507,0
"6082",10,1.78139930138939,507,0
"6083",11,0.284766829992584,507,0
"6084",12,0.107338899290053,507,0
"6085",1,0,508,1
"6086",2,0.214717235614129,508,1
"6087",3,1.75887556231503,508,1
"6088",4,3.19369247188902,508,1
"6089",5,1.88208986987726,508,1
"6090",6,2.91886560301466,508,1
"6091",7,5.03203095207609,508,1
"6092",8,4.83723336014,508,1
"6093",9,3.23801874172678,508,1
"6094",10,3.99395726991778,508,1
"6095",11,6.46513249839655,508,1
"6096",12,7.49346729880876,508,1
"6097",1,0,509,0
"6098",2,0.273809886633147,509,0
"6099",3,-0.0467075725573123,509,0
"6100",4,-1.25969015244447,509,0
"6101",5,-2.00933308353926,509,0
"6102",6,-1.13113252860512,509,0
"6103",7,-1.4949868338313,509,0
"6104",8,-0.458241231232456,509,0
"6105",9,-0.289106312971801,509,0
"6106",10,0.213566541964086,509,0
"6107",11,-1.88090055435222,509,0
"6108",12,-1.43660313844865,509,0
"6109",1,0,510,1
"6110",2,0.539907947517733,510,1
"6111",3,-1.06155819634996,510,1
"6112",4,-1.69947029227695,510,1
"6113",5,-2.67165203576309,510,1
"6114",6,-3.42572368057731,510,1
"6115",7,-3.084586576918,510,1
"6116",8,-2.46601793396447,510,1
"6117",9,-1.78689269824093,510,1
"6118",10,-3.55686298482327,510,1
"6119",11,-4.39754975743326,510,1
"6120",12,-6.09584922402668,510,1
"6121",1,0,511,0
"6122",2,-0.677388957334598,511,0
"6123",3,-0.202085765376315,511,0
"6124",4,-0.435313499133273,511,0
"6125",5,-0.439610222515664,511,0
"6126",6,0.191036128014778,511,0
"6127",7,1.00569336353219,511,0
"6128",8,0.293785971034143,511,0
"6129",9,-0.026803172711199,511,0
"6130",10,0.118467957429167,511,0
"6131",11,0.716969846007029,511,0
"6132",12,-0.731834053270626,511,0
"6133",1,0,512,1
"6134",2,0.818152110744152,512,1
"6135",3,0.6418438839105,512,1
"6136",4,-0.622424706043601,512,1
"6137",5,-2.3097298454986,512,1
"6138",6,-3.67446143176116,512,1
"6139",7,-2.94168757727292,512,1
"6140",8,-3.16508725070312,512,1
"6141",9,-2.9222677234336,512,1
"6142",10,-1.93580172922993,512,1
"6143",11,-3.09519328007672,512,1
"6144",12,-2.28042305001544,512,1
"6145",1,0,513,1
"6146",2,-1.76335221215475,513,1
"6147",3,0.168050283811966,513,1
"6148",4,-2.20297956075261,513,1
"6149",5,-5.0107886627354,513,1
"6150",6,-4.51067465315975,513,1
"6151",7,-4.51679677882307,513,1
"6152",8,-4.10662371261783,513,1
"6153",9,-4.54110059949728,513,1
"6154",10,-4.36738018042668,513,1
"6155",11,-4.97462692896803,513,1
"6156",12,-5.1351379091928,513,1
"6157",1,0,514,0
"6158",2,1.59525233189848,514,0
"6159",3,2.76933070894259,514,0
"6160",4,2.76105535996623,514,0
"6161",5,3.03565669559684,514,0
"6162",6,2.31831238002805,514,0
"6163",7,3.32897263710042,514,0
"6164",8,3.33964540726446,514,0
"6165",9,2.27881916841559,514,0
"6166",10,2.77839773896694,514,0
"6167",11,2.20181825045235,514,0
"6168",12,2.43307375562645,514,0
"6169",1,0,515,0
"6170",2,-1.60403126080238,515,0
"6171",3,0.831495094291098,515,0
"6172",4,-0.137624604241352,515,0
"6173",5,-0.0259462992973069,515,0
"6174",6,0.616108296062064,515,0
"6175",7,-0.401593579884261,515,0
"6176",8,-1.15844695049433,515,0
"6177",9,-0.525800352556558,515,0
"6178",10,-0.912690236503565,515,0
"6179",11,0.659806612156248,515,0
"6180",12,0.607741976118181,515,0
"6181",1,0,516,1
"6182",2,-0.0781262515813742,516,1
"6183",3,0.761613595419201,516,1
"6184",4,1.38085370343199,516,1
"6185",5,1.37674344841297,516,1
"6186",6,0.180079026798317,516,1
"6187",7,-0.111422298755018,516,1
"6188",8,-0.679589155059306,516,1
"6189",9,-1.71248020792281,516,1
"6190",10,-3.61508060318978,516,1
"6191",11,-3.03081335059759,516,1
"6192",12,-4.54932405165427,516,1
"6193",1,0,517,1
"6194",2,-0.972038462263199,517,1
"6195",3,-1.11535398653489,517,1
"6196",4,-3.30273617922683,517,1
"6197",5,-1.46888654070426,517,1
"6198",6,-0.577697901713161,517,1
"6199",7,-1.37524590685836,517,1
"6200",8,-2.77368249887194,517,1
"6201",9,-1.96360376804137,517,1
"6202",10,-1.54902606485949,517,1
"6203",11,-3.41598923681295,517,1
"6204",12,-2.58130342758923,517,1
"6205",1,0,518,0
"6206",2,1.74908680591306,518,0
"6207",3,0.37292551982763,518,0
"6208",4,0.180485674679243,518,0
"6209",5,0.371099244999804,518,0
"6210",6,0.348188609958291,518,0
"6211",7,0.0777690754405254,518,0
"6212",8,-0.98441029534724,518,0
"6213",9,-1.34350250149787,518,0
"6214",10,-0.467166262549326,518,0
"6215",11,0.15278542540238,518,0
"6216",12,0.0158529779975733,518,0
"6217",1,0,519,0
"6218",2,0.767809943121992,519,0
"6219",3,1.65131699901232,519,0
"6220",4,2.4108508763808,519,0
"6221",5,2.08120536056345,519,0
"6222",6,2.83952049561899,519,0
"6223",7,1.52926052310176,519,0
"6224",8,2.97995374990952,519,0
"6225",9,2.08426238269016,519,0
"6226",10,2.05279867852077,519,0
"6227",11,1.53725310395881,519,0
"6228",12,2.66541408997481,519,0
"6229",1,0,520,1
"6230",2,-0.179316452615982,520,1
"6231",3,-0.193686029336318,520,1
"6232",4,-0.139018129946769,520,1
"6233",5,0.51853582693058,520,1
"6234",6,0.794532031790335,520,1
"6235",7,0.94290429823901,520,1
"6236",8,0.239152444773315,520,1
"6237",9,-0.377090597315891,520,1
"6238",10,-4.4226539756348,520,1
"6239",11,-3.97397910872637,520,1
"6240",12,-4.22132695639737,520,1
"6241",1,0,521,0
"6242",2,-0.284029192540938,521,0
"6243",3,0.157194344055598,521,0
"6244",4,-0.17919070292712,521,0
"6245",5,-1.66227918069309,521,0
"6246",6,-0.673271914549446,521,0
"6247",7,0.408342787195615,521,0
"6248",8,-0.912960334151623,521,0
"6249",9,0.06075363369503,521,0
"6250",10,1.11058456398955,521,0
"6251",11,2.13762335792994,521,0
"6252",12,0.128737051674439,521,0
"6253",1,0,522,1
"6254",2,-0.321212167508293,522,1
"6255",3,-1.32438052594098,522,1
"6256",4,-1.46828932740439,522,1
"6257",5,-1.00669103107728,522,1
"6258",6,-2.06051173304788,522,1
"6259",7,-3.22867029990463,522,1
"6260",8,-4.14053191759956,522,1
"6261",9,-4.42259528752638,522,1
"6262",10,-4.44021981851945,522,1
"6263",11,-6.18435563733497,522,1
"6264",12,-6.41965565287724,522,1
"6265",1,0,523,1
"6266",2,-1.84679414311778,523,1
"6267",3,-0.853006355899822,523,1
"6268",4,0.858957734214897,523,1
"6269",5,0.578466355962431,523,1
"6270",6,-0.790352478762036,523,1
"6271",7,-0.12674153936714,523,1
"6272",8,-0.735316752863351,523,1
"6273",9,-2.97399450654005,523,1
"6274",10,-2.70880927982648,523,1
"6275",11,-3.15084254401163,523,1
"6276",12,-2.36678147495625,523,1
"6277",1,0,524,1
"6278",2,-1.57779373425711,524,1
"6279",3,-3.44136162347104,524,1
"6280",4,-2.75810821233906,524,1
"6281",5,-4.52699275182765,524,1
"6282",6,-4.75497288890802,524,1
"6283",7,-3.94942910566208,524,1
"6284",8,-5.66850294300968,524,1
"6285",9,-5.07372044424175,524,1
"6286",10,-3.59156497832382,524,1
"6287",11,-4.4026521776645,524,1
"6288",12,-3.66546243075484,524,1
"6289",1,0,525,1
"6290",2,-1.4763058753514,525,1
"6291",3,-0.490618641488104,525,1
"6292",4,-1.983148637935,525,1
"6293",5,-0.759683062823078,525,1
"6294",6,-1.02657592552527,525,1
"6295",7,-1.53414637210784,525,1
"6296",8,-2.89461732234268,525,1
"6297",9,-2.62188436919777,525,1
"6298",10,-1.76984200686026,525,1
"6299",11,-1.2421062677055,525,1
"6300",12,-2.00022388273464,525,1
"6301",1,0,526,1
"6302",2,-1.37843503152485,526,1
"6303",3,-1.08934388672969,526,1
"6304",4,-0.223903782984206,526,1
"6305",5,-2.91878250648017,526,1
"6306",6,-3.4048812210318,526,1
"6307",7,-5.28713726242295,526,1
"6308",8,-5.2446876876747,526,1
"6309",9,-5.79192098358248,526,1
"6310",10,-6.41436551164203,526,1
"6311",11,-6.30112514830022,526,1
"6312",12,-6.12780065176116,526,1
"6313",1,0,527,1
"6314",2,-0.825102019464181,527,1
"6315",3,0.127153982808827,527,1
"6316",4,0.116203168850248,527,1
"6317",5,0.286054498942612,527,1
"6318",6,-0.34888898231418,527,1
"6319",7,0.225554579179501,527,1
"6320",8,-1.56519864292683,527,1
"6321",9,-2.92694259592854,527,1
"6322",10,-3.2947059939977,527,1
"6323",11,-2.94856646032992,527,1
"6324",12,-1.40167991903378,527,1
"6325",1,0,528,1
"6326",2,0.253597575160887,528,1
"6327",3,0.51457853303394,528,1
"6328",4,0.526064539345717,528,1
"6329",5,0.550870998228977,528,1
"6330",6,-2.12533102997594,528,1
"6331",7,-0.266455879388125,528,1
"6332",8,-0.962936734957524,528,1
"6333",9,-1.50885822937361,528,1
"6334",10,-1.59461394551785,528,1
"6335",11,-2.37608266177802,528,1
"6336",12,-1.62428929285392,528,1
"6337",1,0,529,1
"6338",2,0.833751602599348,529,1
"6339",3,-0.643466369308147,529,1
"6340",4,-2.10408431418485,529,1
"6341",5,-1.87760597845187,529,1
"6342",6,-2.87120594907133,529,1
"6343",7,-2.82397207143739,529,1
"6344",8,-1.91217536399164,529,1
"6345",9,-2.41388478104271,529,1
"6346",10,-3.83613291924015,529,1
"6347",11,-4.74244411079098,529,1
"6348",12,-4.82221268279738,529,1
"6349",1,0,530,1
"6350",2,-0.186717099650219,530,1
"6351",3,1.06166915803925,530,1
"6352",4,0.956808287574961,530,1
"6353",5,1.71031096868682,530,1
"6354",6,0.868389242459843,530,1
"6355",7,1.06914395126932,530,1
"6356",8,3.07229577438985,530,1
"6357",9,4.64389329988884,530,1
"6358",10,7.02701787391707,530,1
"6359",11,6.30222460512818,530,1
"6360",12,7.44403203678154,530,1
"6361",1,0,531,1
"6362",2,1.22230121020313,531,1
"6363",3,0.36483837674383,531,1
"6364",4,1.55300848990442,531,1
"6365",5,1.9910986591471,531,1
"6366",6,2.61597052983601,531,1
"6367",7,3.04195122539158,531,1
"6368",8,2.0689907459267,531,1
"6369",9,3.84079790374802,531,1
"6370",10,3.59958655595129,531,1
"6371",11,5.0323162469022,531,1
"6372",12,3.31866488761432,531,1
"6373",1,0,532,1
"6374",2,0.190266923123535,532,1
"6375",3,-1.47782269532384,532,1
"6376",4,-1.72908137358089,532,1
"6377",5,-2.68622242651228,532,1
"6378",6,-2.55794032010036,532,1
"6379",7,-2.03617277144484,532,1
"6380",8,-1.88723363455252,532,1
"6381",9,-3.40616597698476,532,1
"6382",10,-4.66016085888708,532,1
"6383",11,-6.19543763792296,532,1
"6384",12,-5.46149315837035,532,1
"6385",1,0,533,1
"6386",2,-0.16925386623172,533,1
"6387",3,-0.585540588748973,533,1
"6388",4,-1.70482033178455,533,1
"6389",5,-1.28460629192505,533,1
"6390",6,-2.38826900109879,533,1
"6391",7,-2.65598982118573,533,1
"6392",8,-3.8186310077741,533,1
"6393",9,-3.40745145768033,533,1
"6394",10,-4.57666835806378,533,1
"6395",11,-3.97720298184512,533,1
"6396",12,-4.28742255087701,533,1
"6397",1,0,534,0
"6398",2,-0.264584263258006,534,0
"6399",3,0.277959099655623,534,0
"6400",4,2.33929783472985,534,0
"6401",5,3.28941554004071,534,0
"6402",6,4.42325479565032,534,0
"6403",7,5.5322016275953,534,0
"6404",8,5.48455684244027,534,0
"6405",9,4.9415082277823,534,0
"6406",10,3.58002651984512,534,0
"6407",11,3.15518726467716,534,0
"6408",12,1.04168325096549,534,0
"6409",1,0,535,1
"6410",2,0.37863099528812,535,1
"6411",3,0.0379158414580471,535,1
"6412",4,-2.06940381390983,535,1
"6413",5,-2.13420713190004,535,1
"6414",6,-1.55716146933072,535,1
"6415",7,-2.46148051105061,535,1
"6416",8,-2.75669511766822,535,1
"6417",9,-2.49598672764279,535,1
"6418",10,-3.4769734910569,535,1
"6419",11,-3.67225656892573,535,1
"6420",12,-3.82761652978664,535,1
"6421",1,0,536,0
"6422",2,2.63736221282881,536,0
"6423",3,2.45524593633336,536,0
"6424",4,1.83131855411679,536,0
"6425",5,2.97122311437306,536,0
"6426",6,3.15908031700403,536,0
"6427",7,2.91492407435927,536,0
"6428",8,2.99866353464443,536,0
"6429",9,2.69001818871326,536,0
"6430",10,2.83483266460682,536,0
"6431",11,2.37452537377599,536,0
"6432",12,1.83250617375634,536,0
"6433",1,0,537,0
"6434",2,-1.102159666399,537,0
"6435",3,1.16177845881498,537,0
"6436",4,-0.959713195920474,537,0
"6437",5,-1.45604937129292,537,0
"6438",6,-2.74241835529004,537,0
"6439",7,-2.71869505491448,537,0
"6440",8,-1.03789458941453,537,0
"6441",9,-0.769095720238978,537,0
"6442",10,-2.01575379066692,537,0
"6443",11,-1.89532555264091,537,0
"6444",12,-2.08731885561894,537,0
"6445",1,0,538,1
"6446",2,-0.921520539575032,538,1
"6447",3,-1.33108941347049,538,1
"6448",4,-0.958289390879788,538,1
"6449",5,-0.885954843891996,538,1
"6450",6,-0.465587004436197,538,1
"6451",7,-0.800575223499585,538,1
"6452",8,-2.90409639887265,538,1
"6453",9,-2.19538810771258,538,1
"6454",10,-2.42299289342061,538,1
"6455",11,-1.4833603696008,538,1
"6456",12,-1.67251530721768,538,1
"6457",1,0,539,1
"6458",2,1.44259929922353,539,1
"6459",3,0.0205409641268537,539,1
"6460",4,1.84362049625854,539,1
"6461",5,4.01382882150562,539,1
"6462",6,6.62563105264044,539,1
